"scheme","k","N","degree","worst","best"
"trimer",7,79432823.4724282,1,0.0601705847624122,0.834643231630085
"trimer",7,1e+08,1,0.0751511867837952,0.896234838955712
"trimer",7,125892541.179417,1,0.0936715833110414,0.942285849107275
"trimer",7,158489319.246111,1,0.116460942639747,0.972423012469271
"trimer",7,199526231.496888,1,0.144338023723914,0.989116595602878
"trimer",7,251188643.150958,1,0.178185951150453,0.996623760275707
"trimer",7,316227766.016838,1,0.218900660681259,0.999226461661194
"trimer",7,398107170.553499,1,0.267301677279315,0.999878987363369
"trimer",7,501187233.627271,1,0.323993458540872,0.999988289483361
"trimer",7,630957344.480194,1,0.389169288043564,0.999999380979431
"trimer",7,794328234.724282,1,0.462361529905753,0.999999984716608
"trimer",7,1e+09,1,0.542166638228386,0.999999999855284
"trimer",7,1258925411.79417,1,0.626013462410025,0.99999999999959
"trimer",7,1584893192.46111,1,0.710093785508194,1
"trimer",7,1995262314.96888,1,0.789611337193403,1
"trimer",7,2511886431.50958,1,0.859480818250123,1
"trimer",7,3162277660.16838,1,0.915459910232257,1
"trimer",7,3981071705.53499,1,0.955408511097494,1
"trimer",7,5011872336.27271,1,0.980069922630705,1
"trimer",7,6309573444.80194,1,0.992768828724232,1
"trimer",7,7943282347.24282,1,0.997982082689353,1
"trimer",7,1e+10,1,0.999595354830674,1
"trimer",7,12589254117.9417,1,0.999946474628329,1
"trimer",7,15848931924.6111,1,0.999995806513485,1
"trimer",7,19952623149.6888,1,0.999999830088281,1
"trimer",7,25118864315.0958,1,0.999999996998377,1
"trimer",7,31622776601.6838,1,0.999999999981352,1
"trimer",7,39810717055.3499,1,0.999999999999969,1
"trimer",7,50118723362.7271,1,1,1
"trimer",7,63095734448.0194,1,1,1
"trimer",7,79432823472.4282,1,1,1
"trimer",7,1e+11,1,1,1
"trimer",7,125892541179.417,1,1,1
"trimer",7,158489319246.111,1,1,1
"trimer",7,199526231496.888,1,1,1
"trimer",7,251188643150.958,1,1,1
"trimer",7,316227766016.838,1,1,1
"trimer",7,398107170553.499,1,1,1
"trimer",7,501187233627.271,1,1,1
"trimer",7,630957344480.194,1,1,1
"trimer",7,794328234724.282,1,1,1
"trimer",7,1e+12,1,1,1
"trimer",7,10000,2,7.81246948244885e-06,0.00295655824785745
"trimer",7,12589.2541179417,2,9.83530641274211e-06,0.00372066058707077
"trimer",7,15848.9319246111,2,1.23819014097304e-05,0.00468177584729401
"trimer",7,19952.6231496888,2,1.55878653436137e-05,0.00589042999847111
"trimer",7,25118.8643150958,2,1.96239201945003e-05,0.00740994868266909
"trimer",7,31622.7766016838,2,2.47049890468309e-05,0.00931960725121506
"trimer",7,39810.7170553497,2,3.11016390335261e-05,0.0117185016953575
"trimer",7,50118.7233627273,2,3.91544860702808e-05,0.0147302729680501
"trimer",7,63095.7344480193,2,4.92923276308455e-05,0.0185088210503701
"trimer",7,79432.8234724282,2,6.20549678486126e-05,0.0232451333584304
"trimer",7,1e+05,2,7.81219483216855e-05,0.0291753121161895
"trimer",7,125892.541179417,2,9.83487112448111e-05,0.0365897973750675
"trimer",7,158489.319246111,2,0.000123812115308319,0.0458436164110718
"trimer",7,199526.231496888,2,0.000155867719721536,0.0573672022419014
"trimer",7,251188.643150958,2,0.000196221873431157,0.071676852301868
"trimer",7,316227.766016838,2,0.000247022427135479,0.0893831619511913
"trimer",7,398107.170553497,2,0.000310972864907111,0.111194671071954
"trimer",7,501187.233627272,2,0.00039147587958499,0.137912415608035
"trimer",7,630957.344480193,2,0.000492813952668536,0.170409046033821
"trimer",7,794328.234724282,2,0.000620376420302438,0.209583791260599
"trimer",7,1e+06,2,0.000780944903676084,0.256282298782702
"trimer",7,1258925.41179417,2,0.000983051965476212,0.311169430570409
"trimer",7,1584893.19246111,2,0.00123743155599532,0.374545672111134
"trimer",7,1995262.31496888,2,0.00155758438793097,0.446107525860035
"trimer",7,2511886.43150958,2,0.00196048700455376,0.524673752124456
"trimer",7,3162277.66016838,2,0.00246748017579512,0.607936181811247
"trimer",7,3981071.70553497,2,0.00310538057026899,0.692343214555245
"trimer",7,5011872.33627272,2,0.00390786958892575,0.773267432908654
"trimer",7,6309573.44480194,2,0.00491722492517532,0.845602566227162
"trimer",7,7943282.34724282,2,0.00618647381279469,0.904817222056422
"trimer",7,1e+07,2,0.00778206173975649,0.948229640297253
"trimer",7,12589254.1179417,2,0.00978714585789286,0.975949499251034
"trimer",7,15848931.9246111,2,0.0123056367858865,0.99083872288567
"trimer",7,19952623.1496888,2,0.0154671229918347,0.997281967512843
"trimer",7,25118864.3150958,2,0.0194328132503122,0.999411267555183
"trimer",7,31622776.6016838,2,0.0244026161456414,0.999914184121922
"trimer",7,39810717.0553497,2,0.0306234273314077,0.999992402600218
"trimer",7,50118723.3627272,2,0.0383985935877523,0.999999640963128
"trimer",7,63095734.4480194,2,0.0480983349470936,0.999999992301595
"trimer",7,79432823.4724282,2,0.0601705847624122,0.999999999938964
"trimer",7,1e+08,2,0.0751511867837952,0.999999999999862
"trimer",7,125892541.179417,2,0.0936715833110414,1
"trimer",7,158489319.246111,2,0.116460942639747,1
"trimer",7,199526231.496888,2,0.144338023723914,1
"trimer",7,251188643.150958,2,0.178185951150453,1
"trimer",7,316227766.016838,2,0.218900660681259,1
"trimer",7,398107170.553499,2,0.267301677279315,1
"trimer",7,501187233.627271,2,0.323993458540872,1
"trimer",7,630957344.480194,2,0.389169288043564,1
"trimer",7,794328234.724282,2,0.462361529905753,1
"trimer",7,1e+09,2,0.542166638228386,1
"trimer",7,1258925411.79417,2,0.626013462410025,1
"trimer",7,1584893192.46111,2,0.710093785508194,1
"trimer",7,1995262314.96888,2,0.789611337193403,1
"trimer",7,2511886431.50958,2,0.859480818250123,1
"trimer",7,3162277660.16838,2,0.915459910232257,1
"trimer",7,3981071705.53499,2,0.955408511097494,1
"trimer",7,5011872336.27271,2,0.980069922630705,1
"trimer",7,6309573444.80194,2,0.992768828724232,1
"trimer",7,7943282347.24282,2,0.997982082689353,1
"trimer",7,1e+10,2,0.999595354830674,1
"trimer",7,12589254117.9417,2,0.999946474628329,1
"trimer",7,15848931924.6111,2,0.999995806513485,1
"trimer",7,19952623149.6888,2,0.999999830088281,1
"trimer",7,25118864315.0958,2,0.999999996998377,1
"trimer",7,31622776601.6838,2,0.999999999981352,1
"trimer",7,39810717055.3499,2,0.999999999999969,1
"trimer",7,50118723362.7271,2,1,1
"trimer",7,63095734448.0194,2,1,1
"trimer",7,79432823472.4282,2,1,1
"trimer",7,1e+11,2,1,1
"trimer",7,125892541179.417,2,1,1
"trimer",7,158489319246.111,2,1,1
"trimer",7,199526231496.888,2,1,1
"trimer",7,251188643150.958,2,1,1
"trimer",7,316227766016.838,2,1,1
"trimer",7,398107170553.499,2,1,1
"trimer",7,501187233627.271,2,1,1
"trimer",7,630957344480.194,2,1,1
"trimer",7,794328234724.282,2,1,1
"trimer",7,1e+12,2,1,1
"trimer",8,10000,1,3.90624923740646e-07,1.28905419162217e-05
"trimer",8,12589.2541179417,1,4.9176761807157e-07,1.62282037077244e-05
"trimer",8,15848.9319246111,1,6.19098711629462e-07,2.04300551126524e-05
"trimer",8,19952.6231496888,1,7.79399038086659e-07,2.57198475179798e-05
"trimer",8,25118.8643150958,1,9.81205155903275e-07,3.23792618115437e-05
"trimer",8,31622.7766016838,1,1.23526394801843e-06,4.07629046332847e-05
"trimer",8,39810.7170553497,1,1.55510492583222e-06,5.1317185682298e-05
"trimer",8,50118.7233627273,1,1.95776071498788e-06,6.46040799012759e-05
"trimer",8,63095.7344480193,1,2.46467408959727e-06,8.13310376387433e-05
"trimer",8,79432.8234724282,1,3.10283985305304e-06,0.000102388631933681
"trimer",8,1e+05,1,3.90624237056603e-06,0.000128897941946371
"trimer",8,125892.541179417,1,4.91766529808757e-06,0.000162270186632951
"trimer",8,158489.319246111,1,6.19096986886891e-06,0.000204281769727865
"trimer",8,199526.231496888,1,7.79396304473323e-06,0.00025716870924597
"trimer",8,251188.643150958,1,9.81200823502171e-06,0.000323745443442269
"trimer",8,316227.766016838,1,1.23525708164429e-05,0.000407554281812827
"trimer",8,398107.170553497,1,1.5550940432596e-05,0.000513053367629301
"trimer",8,501187.233627272,1,1.95774346730682e-05,0.00064585301544462
"trimer",8,630957.344480193,1,2.46464675396352e-05,0.000813012777740263
"trimer",8,794328.234724282,1,3.10279652916412e-05,0.00102341469368161
"trimer",8,1e+06,1,3.90617370704671e-05,0.00128823201582251
"trimer",8,1258925.41179417,1,4.9175564740489e-05,0.00162151745631767
"trimer",8,1584893.19246111,1,6.19079739527795e-05,0.00204094082303541
"trimer",8,1995262.31496888,1,7.79368969406891e-05,0.00256871302398143
"trimer",8,2511886.43150958,1,9.8115750065797e-05,0.0032327420039242
"trimer",8,3162277.66016838,1,0.000123518842019887,0.00406807641356577
"trimer",8,3981071.70553497,1,0.000155498522348752,0.00511870479838061
"trimer",8,5011872.33627272,1,0.000195757100213578,0.00643979177090503
"trimer",8,6309573.44480194,1,0.000246437342016015,0.00810044763296314
"trimer",8,7943282.34724282,1,0.000310236333442515,0.0101871433413423
"trimer",8,1e+07,1,0.000390548715987871,0.0128078967480395
"trimer",8,12589254.1179417,1,0.0004916468410463,0.016097365383821
"trimer",8,15848931.9246111,1,0.000618907301121352,0.0202229799904843
"trimer",8,19952623.1496888,1,0.000779095689011799,0.0253922321206719
"trimer",8,25118864.3150958,1,0.000980724412463441,0.0318611733531718
"trimer",8,31622776.6016838,1,0.00123450208559717,0.0399440696759306
"trimer",8,39810717.0553497,1,0.00155389758398528,0.050023947361446
"trimer",8,50118723.3627272,1,0.00195584746411437,0.0625634156961961
"trimer",8,63095734.4480194,1,0.00246164230400403,0.0781145880387635
"trimer",8,79432823.4724282,1,0.00309803581936641,0.097326058162132
"trimer",8,1e+08,1,0.00389863052988249,0.120943626782348
"trimer",8,125892541.179417,1,0.00490560541117147,0.149799737123769
"trimer",8,158489319.246111,1,0.00617186434770645,0.184784381447497
"trimer",8,199526231.496888,1,0.00776369900705343,0.226787822886331
"trimer",8,251188643.150958,1,0.00976407520748479,0.276603545264497
"trimer",8,316227766.016838,1,0.0122766663410454,0.334779925935238
"trimer",8,398107170.553499,1,0.0154307679657096,0.401413971746421
"trimer",8,501187233.627271,1,0.0193872291203587,0.475894179928188
"trimer",8,630957344.480194,1,0.0243455196367381,0.556626811617969
"trimer",8,794328234.724282,1,0.0305520048823723,0.640822556161005
"trimer",8,1e+09,1,0.0383093983945747,0.724471029544684
"trimer",8,1258925411.79417,1,0.0479871761951111,0.80266126081856
"trimer",8,1584893192.46111,1,0.0600324168567022,0.870364210664501
"trimer",8,1995262314.96888,1,0.0749800130396718,0.923618734426748
"trimer",8,2511886431.50958,1,0.0934603986313963,0.9607568590589
"trimer",8,3162277660.16838,1,0.116201754177606,0.983031108895143
"trimer",8,3981071705.53499,1,0.144022008039526,0.994094376494057
"trimer",8,5011872336.27271,1,0.177803830306217,0.998436168975781
"trimer",8,6309573444.80194,1,0.21844340450839,0.999706441763821
"trimer",8,7943282347.24282,1,0.266761655330106,0.999964265265991
"trimer",8,1e+10,1,0.323366153838271,0.999997478420331
"trimer",8,12589254117.9417,1,0.388455612739373,0.99999991043806
"trimer",8,15848931924.6111,1,0.461570603986181,0.999999998659554
"trimer",8,19952623149.6888,1,0.541318560647373,0.999999999993241
"trimer",8,25118864315.0958,1,0.625141117552383,0.999999999999991
"trimer",8,31622776601.6838,1,0.709242214605106,1
"trimer",8,39810717055.3499,1,0.788833030749349,1
"trimer",8,50118723362.7271,1,0.858826074045897,1
"trimer",8,63095734448.0194,1,0.914963706126338,1
"trimer",8,79432823472.4282,1,0.955078765481707,1
"trimer",8,1e+11,1,0.979884205973259,1
"trimer",8,125892541179.417,1,0.992683896414711,1
"trimer",8,158489319246.111,1,0.997952199590906,1
"trimer",8,199526231496.888,1,0.999587796507967,1
"trimer",8,251188643150.958,1,0.999945212931771,1
"trimer",8,316227766016.838,1,0.999995681692911,1
"trimer",8,398107170553.499,1,0.999999823696933,1
"trimer",8,501187233627.271,1,0.999999996855548,1
"trimer",8,630957344480.194,1,0.999999999980228,1
"trimer",8,794328234724.282,1,0.999999999999967,1
"trimer",8,1e+12,1,1,1
"trimer",8,10000,2,3.90624923740646e-07,0.000194121780928369
"trimer",8,12589.2541179417,2,4.9176761807157e-07,0.000244378700933634
"trimer",8,15848.9319246111,2,6.19098711629462e-07,0.000307644822566289
"trimer",8,19952.6231496888,2,7.79399038086659e-07,0.000387286458097935
"trimer",8,25118.8643150958,2,9.81205155903275e-07,0.000487540315319945
"trimer",8,31622.7766016838,2,1.23526394801843e-06,0.000613738147016707
"trimer",8,39810.7170553497,2,1.55510492583222e-06,0.000772589148279268
"trimer",8,50118.7233627273,2,1.95776071498788e-06,0.000972534808967529
"trimer",8,63095.7344480193,2,2.46467408959727e-06,0.00122419459374612
"trimer",8,79432.8234724282,2,3.10283985305304e-06,0.00154092535294503
"trimer",8,1e+05,2,3.90624237056603e-06,0.00193952293984012
"trimer",8,125892.541179417,2,4.91766529808757e-06,0.00244110131720476
"trimer",8,158489.319246111,2,6.19096986886891e-06,0.00307219267768166
"trimer",8,199526.231496888,2,7.79396304473323e-06,0.00386612196095759
"trimer",8,251188.643150958,2,9.81200823502171e-06,0.00486472074752353
"trimer",8,316227.766016838,2,1.23525708164429e-05,0.00612045882884626
"trimer",8,398107.170553497,2,1.5550940432596e-05,0.00769908651685969
"trimer",8,501187.233627272,2,1.95774346730682e-05,0.0096828962056783
"trimer",8,630957.344480193,2,2.46464675396352e-05,0.0121747262654115
"trimer",8,794328.234724282,2,3.10279652916412e-05,0.0153028411174017
"trimer",8,1e+06,2,3.90617370704671e-05,0.0192268232379815
"trimer",8,1258925.41179417,2,4.9175564740489e-05,0.0241445974086308
"trimer",8,1584893.19246111,2,6.19079739527795e-05,0.0303006611631771
"trimer",8,1995262.31496888,2,7.79368969406891e-05,0.0379954968388601
"trimer",8,2511886.43150958,2,9.8115750065797e-05,0.0475959578199133
"trimer",8,3162277.66016838,2,0.000123518842019887,0.0595461077247644
"trimer",8,3981071.70553497,2,0.000155498522348752,0.0743774815493176
"trimer",8,5011872.33627272,2,0.000195757100213578,0.0927169481801776
"trimer",8,6309573.44480194,2,0.000246437342016015,0.115289187761258
"trimer",8,7943282.34724282,2,0.000310236333442515,0.142909169950039
"trimer",8,1e+07,2,0.000390548715987871,0.176457914480514
"trimer",8,12589254.1179417,2,0.0004916468410463,0.216832406977193
"trimer",8,15848931.9246111,2,0.000618907301121352,0.264858407115694
"trimer",8,19952623.1496888,2,0.000779095689011799,0.321154333717834
"trimer",8,25118864.3150958,2,0.000980724412463441,0.385937891316014
"trimer",8,31622776.6016838,2,0.00123450208559717,0.4587784482742
"trimer",8,39810717.0553497,2,0.00155389758398528,0.538322068553967
"trimer",8,50118723.3627272,2,0.00195584746411437,0.622055540910569
"trimer",8,63095734.4480194,2,0.00246164230400403,0.706226005089254
"trimer",8,79432823.4724282,2,0.00309803581936641,0.786071578620307
"trimer",8,1e+08,2,0.00389863052988249,0.856497991878166
"trimer",8,125892541.179417,2,0.00490560541117147,0.913194531898678
"trimer",8,158489319.246111,2,0.00617186434770645,0.95389904205265
"trimer",8,199526231.496888,2,0.00776369900705343,0.979216891814328
"trimer",8,251188643.150958,2,0.00976407520748479,0.992377051313647
"trimer",8,316227766.016838,2,0.0122766663410454,0.997843493254048
"trimer",8,398107170.553499,2,0.0154307679657096,0.999560062325885
"trimer",8,501187233.627271,2,0.0193872291203587,0.999940532480061
"trimer",8,630957344.480194,2,0.0243455196367381,0.999995212227665
"trimer",8,794328234.724282,2,0.0305520048823723,0.999999799236451
"trimer",8,1e+09,2,0.0383093983945747,0.999999996296778
"trimer",8,1258925411.79417,2,0.0479871761951111,0.999999999975708
"trimer",8,1584893192.46111,2,0.0600324168567022,0.999999999999957
"trimer",8,1995262314.96888,2,0.0749800130396718,1
"trimer",8,2511886431.50958,2,0.0934603986313963,1
"trimer",8,3162277660.16838,2,0.116201754177606,1
"trimer",8,3981071705.53499,2,0.144022008039526,1
"trimer",8,5011872336.27271,2,0.177803830306217,1
"trimer",8,6309573444.80194,2,0.21844340450839,1
"trimer",8,7943282347.24282,2,0.266761655330106,1
"trimer",8,1e+10,2,0.323366153838271,1
"trimer",8,12589254117.9417,2,0.388455612739373,1
"trimer",8,15848931924.6111,2,0.461570603986181,1
"trimer",8,19952623149.6888,2,0.541318560647373,1
"trimer",8,25118864315.0958,2,0.625141117552383,1
"trimer",8,31622776601.6838,2,0.709242214605106,1
"trimer",8,39810717055.3499,2,0.788833030749349,1
"trimer",8,50118723362.7271,2,0.858826074045897,1
"trimer",8,63095734448.0194,2,0.914963706126338,1
"trimer",8,79432823472.4282,2,0.955078765481707,1
"trimer",8,1e+11,2,0.979884205973259,1
"trimer",8,125892541179.417,2,0.992683896414711,1
"trimer",8,158489319246.111,2,0.997952199590906,1
"trimer",8,199526231496.888,2,0.999587796507967,1
"trimer",8,251188643150.958,2,0.999945212931771,1
"trimer",8,316227766016.838,2,0.999995681692911,1
"trimer",8,398107170553.499,2,0.999999823696933,1
"trimer",8,501187233627.271,2,0.999999996855548,1
"trimer",8,630957344480.194,2,0.999999999980228,1
"trimer",8,794328234724.282,2,0.999999999999967,1
"trimer",8,1e+12,2,1,1
"trimer",9,10000,1,1.9531249839666e-08,7.22655988938392e-07
"trimer",9,12589.2541179417,1,2.45883866600849e-08,9.09769903301161e-07
"trimer",9,15848.9319246111,1,3.09549447186086e-08,1.14533231521108e-06
"trimer",9,19952.6231496888,1,3.89699663649878e-08,1.44188774275911e-06
"trimer",9,25118.8643150958,1,4.9060280615798e-08,1.81522878150986e-06
"trimer",9,31622.7766016838,1,6.17632336386009e-08,2.28523710421591e-06
"trimer",9,39810.7170553497,1,7.77553037512035e-08,2.87694221134949e-06
"trimer",9,50118.7233627273,1,9.78881268265397e-08,3.62185430913264e-06
"trimer",9,63095.7344480193,1,1.23233848792204e-07,4.55964228951444e-06
"trimer",9,79432.8234724282,1,1.55142221291982e-07,5.74024615851432e-06
"trimer",9,1e+05,1,1.95312480966159e-07,7.22653638840498e-06
"trimer",9,125892.541179417,1,2.45883839289363e-07,9.09766178713856e-06
"trimer",9,158489.319246111,1,3.09549403776366e-07,1.14532641219967e-05
"trimer",9,199526.231496888,1,3.89699594927073e-07,1.44187838713172e-05
"trimer",9,251188.643150958,1,4.90602698355325e-07,1.81521395381523e-05
"trimer",9,316227.766016838,1,6.1763216474553e-07,2.28521360394751e-05
"trimer",9,398107.170553497,1,7.77552765174327e-07,2.87690496599824e-05
"trimer",9,501187.233627272,1,9.78880836610685e-07,3.62179527941819e-05
"trimer",9,630957.344480193,1,1.23233780413567e-06,4.55954873413988e-05
"trimer",9,794328.234724282,1,1.55142113000828e-06,5.74009788382179e-05
"trimer",9,1e+06,1,1.95312309270168e-06,7.22630139026181e-05
"trimer",9,1258925.41179417,1,2.45883567195904e-06,9.0972893427077e-05
"trimer",9,1584893.19246111,1,3.09548972543539e-06,0.000114526738423826
"trimer",9,1995262.31496888,1,3.89698911562597e-06,0.000144178483513446
"trimer",9,2511886.43150958,1,4.90601615199537e-06,0.000181506568591394
"trimer",9,3162277.66016838,1,6.17630448151996e-06,0.000228497861921806
"trimer",9,3981071.70553497,1,7.77550044550601e-06,0.00028765325483715
"trimer",9,5011872.33627272,1,9.78876524648786e-06,0.000362120505338015
"trimer",9,6309573.44480194,1,1.23233097018005e-05,0.000455861332106733
"trimer",9,7943282.34724282,1,1.55141029895001e-05,0.000573861541819154
"trimer",9,1e+07,1,1.95310592663311e-05,0.000722395196859904
"trimer",9,12589254.1179417,1,2.45880846572177e-05,0.00090935660157343
"trimer",9,15848931.9246111,1,3.09544660659355e-05,0.00114467732764101
"trimer",9,19952623.1496888,1,3.89692077699122e-05,0.00144084976011627
"trimer",9,25118864.3150958,1,4.90590784294476e-05,0.00181358389469577
"trimer",9,31622776.6016838,1,6.17613282407614e-05,0.00228263054298428
"trimer",9,39810717.0553497,1,7.77522838831812e-05,0.00287281190536204
"trimer",9,50118723.3627272,1,9.78833406809487e-05,0.00361530984129166
"trimer",9,63095734.4480194,1,0.000123226263364029,0.00454927324994914
"trimer",9,79432823.4724282,1,0.000155130199410602,0.00572381880520756
"trimer",9,1e+08,1,0.000195293427755372,0.00720051368278807
"trimer",9,125892541.179417,1,0.000245853642529936,0.00905644428484187
"trimer",9,158489319.246111,1,0.00030950154616427,0.0113879900206545
"trimer",9,199526231.496888,1,0.000389623747838352,0.0143154334890228
"trimer",9,251188643.150958,1,0.000490482492769617,0.0179885435897821
"trimer",9,316227766.016838,1,0.000617441659900297,0.0225932588562622
"trimer",9,398107170.553499,1,0.000777250851435651,0.0283595627627921
"trimer",9,501187233.627271,1,0.000978402367653675,0.0355705622099204
"trimer",9,630957344.480194,1,0.00123157954609121,0.0445726262713697
"trimer",9,794328234.724282,1,0.00155021949993217,0.055786172531209
"trimer",9,1e+09,1,0.00195121889252448,0.0697162436333335
"trimer",9,1258925411.79417,1,0.00245581822716823,0.0869613184058869
"trimer",9,1584893192.46111,1,0.00309070841310066,0.108217755849009
"trimer",9,1995262314.96888,1,0.0038894132713243,0.134275783841883
"trimer",9,2511886431.50958,1,0.00489401328676797,0.166000972675843
"trimer",9,3162277660.16838,1,0.00615728927613768,0.204292777348157
"trimer",9,3981071705.53499,1,0.00774537943414422,0.25000942182971
"trimer",9,5011872336.27271,1,0.00974105867220709,0.303847189061835
"trimer",9,6309573444.80194,1,0.0122477636758994,0.366164149196148
"trimer",9,7943282347.24282,1,0.0153944977212307,0.436746937998623
"trimer",9,1e+10,1,0.0193417508604614,0.514538964059133
"trimer",9,12589254117.9417,1,0.024288555050783,0.597383312423823
"trimer",9,15848931924.6111,1,0.0304807463782384,0.681882023943393
"trimer",9,19952623149.6888,1,0.038220406246666,0.763519323921498
"trimer",9,25118864315.0958,1,0.0478762678261803,0.837199609866736
"trimer",9,31622776601.6838,1,0.0598945560085326,0.89825033177534
"trimer",9,39810717055.3499,1,0.074809213210338,0.9436935592419
"trimer",9,50118723362.7271,1,0.0932496651813229,0.973267116190084
"trimer",9,63095734448.0194,1,0.11594310392848,0.989534306792562
"trimer",9,79432823472.4282,1,0.143706624649067,0.996786075920478
"trimer",9,1e+11,1,0.177422437601335,0.999272984310858
"trimer",9,125892541179.417,1,0.217986964775761,0.999888077419494
"trimer",9,158489319246.111,1,0.266222516007871,0.999989385926101
"trimer",9,199526231496.888,1,0.322739755077395,0.99999945303872
"trimer",9,251188643150.958,1,0.387742797145173,0.999999986921606
"trimer",9,316227766016.838,1,0.460780392238103,0.999999999881059
"trimer",9,398107170553.499,1,0.540470926653545,0.99999999999968
"trimer",9,501187233627.271,1,0.624268811576543,1
"trimer",9,630957344480.194,1,0.708390168420779,1
"trimer",9,794328234724.282,1,0.788053698974732,1
"trimer",9,1e+12,1,0.858169840912657,1
"trimer",9,10000,2,1.9531249839666e-08,1.2324142807163e-05
"trimer",9,12589.2541179417,2,2.45883866600849e-08,1.55151518036467e-05
"trimer",9,15848.9319246111,2,3.09549447186086e-08,1.95323796399194e-05
"trimer",9,19952.6231496888,2,3.89699663649878e-08,2.45897469005607e-05
"trimer",9,25118.8643150958,2,4.9060280615798e-08,3.09565586928962e-05
"trimer",9,31622.7766016838,2,6.17632336386009e-08,3.89718422101337e-05
"trimer",9,39810.7170553497,2,7.77553037512035e-08,4.90623949598312e-05
"trimer",9,50118.7233627273,2,9.78881268265397e-08,6.17655034520492e-05
"trimer",9,63095.7344480193,2,1.23233848792204e-07,7.77575400786601e-05
"trimer",9,79432.8234724282,2,1.55142221291982e-07,9.78899577058767e-05
"trimer",9,1e+05,2,1.95312480966159e-07,0.000123234593493615
"trimer",9,125892.541179417,2,2.45883839289363e-07,0.000155140686087796
"trimer",9,158489.319246111,2,3.09549403776366e-07,0.000195306629169445
"trimer",9,199526.231496888,2,3.89699594927073e-07,0.000245870261284975
"trimer",9,251188.643150958,2,4.90602698355325e-07,0.000309522466605316
"trimer",9,316227.766016838,2,6.1763216474553e-07,0.000389650083002402
"trimer",9,398107.170553497,2,7.77552765174327e-07,0.000490515643431499
"trimer",9,501187.233627272,2,9.78880836610685e-07,0.000617483388809736
"trimer",9,630957.344480193,2,1.23233780413567e-06,0.000777303376619298
"trimer",9,794328.234724282,2,1.55142113000828e-06,0.000978468479630124
"trimer",9,1e+06,2,1.95312309270168e-06,0.00123166275504505
"trimer",9,1258925.41179417,2,2.45883567195904e-06,0.0015503242203776
"trimer",9,1584893.19246111,2,3.09548972543539e-06,0.00195135067480467
"trimer",9,1995262.31496888,2,3.89698911562597e-06,0.00245598404734793
"trimer",9,2511886.43150958,2,4.90601615199537e-06,0.00309091703547126
"trimer",9,3162277.66016838,2,6.17630448151996e-06,0.00388967570089882
"trimer",9,3981071.70553497,2,7.77550044550601e-06,0.0048943433328219
"trimer",9,5011872.33627272,2,9.78876524648786e-06,0.00615770425200746
"trimer",9,6309573.44480194,2,1.23233097018005e-05,0.00774590102298778
"trimer",9,7943282.34724282,2,1.55141029895001e-05,0.00974171399293722
"trimer",9,1e+07,2,1.95310592663311e-05,0.0122485865873746
"trimer",9,12589254.1179417,2,2.45880846572177e-05,0.0153955304048979
"trimer",9,15848931.9246111,2,3.09544660659355e-05,0.0193430457200493
"trimer",9,19952623.1496888,2,3.89692077699122e-05,0.0242901769591566
"trimer",9,25118864.3150958,2,4.90590784294476e-05,0.0304827752811315
"trimer",9,31622776.6016838,2,6.17613282407614e-05,0.0382229400929449
"trimer",9,39810717.0553497,2,7.77522838831812e-05,0.0478794257230867
"trimer",9,50118723.3627272,2,9.78833406809487e-05,0.0598984813816024
"trimer",9,63095734.4480194,2,0.000123226263364029,0.0748140765593313
"trimer",9,79432823.4724282,2,0.000155130199410602,0.0932556657383207
"trimer",9,1e+08,2,0.000195293427755372,0.115950469113901
"trimer",9,125892541.179417,2,0.000245853642529936,0.14371560566743
"trimer",9,158489319.246111,2,0.00030950154616427,0.177433298837813
"trimer",9,199526231.496888,2,0.000389623747838352,0.217999963946869
"trimer",9,251188643.150958,2,0.000490482492769617,0.266237871548619
"trimer",9,316227766.016838,2,0.000617441659900297,0.322757597554175
"trimer",9,398107170.553499,2,0.000777250851435651,0.387763103500377
"trimer",9,501187233.627271,2,0.000978402367653675,0.460802906716348
"trimer",9,630957344.480194,2,0.00123157954609121,0.540495081643243
"trimer",9,794328234.724282,2,0.00155021949993217,0.624293675413765
"trimer",9,1e+09,2,0.00195121889252448,0.7084144618794
"trimer",9,1258925411.79417,2,0.00245581822716823,0.788075927381951
"trimer",9,1584893192.46111,2,0.00309070841310066,0.858188566920286
"trimer",9,1995262314.96888,2,0.0038894132713243,0.914479992394316
"trimer",9,2511886431.50958,2,0.00489401328676797,0.954756840236398
"trimer",9,3162277660.16838,2,0.00615728927613768,0.979702552976155
"trimer",9,3981071705.53499,2,0.00774537943414422,0.992600625843873
"trimer",9,5011872336.27271,2,0.00974105867220709,0.997922813825664
"trimer",9,6309573444.80194,2,0.0122477636758994,0.999580336070686
"trimer",9,7943282347.24282,2,0.0153944977212307,0.999943961686081
"trimer",9,1e+10,2,0.0193417508604614,0.999995557168902
"trimer",9,12589254117.9417,2,0.024288555050783,0.99999981727292
"trimer",9,15848931924.6111,2,0.0304807463782384,0.999999996710632
"trimer",9,19952623149.6888,2,0.038220406246666,0.999999999979074
"trimer",9,25118864315.0958,2,0.0478762678261803,0.999999999999964
"trimer",9,31622776601.6838,2,0.0598945560085326,1
"trimer",9,39810717055.3499,2,0.074809213210338,1
"trimer",9,50118723362.7271,2,0.0932496651813229,1
"trimer",9,63095734448.0194,2,0.11594310392848,1
