"scheme","k","n","cov","eff","div"
"NNK/S",10,8.7e+14,0.990444410597139,0.00697986242073531,0.132010704645384
"NNK/S",10,8.8e+14,0.990658540798802,0.00690203767328854,0.132010704645384
"NNK/S",10,8.9e+14,0.990866421564794,0.0068259187452179,0.132010704645384
"NNK/S",10,9e+14,0.991068284045877,0.0067514503505449,0.132010704645384
"NNK/S",10,9.1e+14,0.991264348904104,0.00667857956277695,0.132010704645384
"NNK/S",10,9.2e+14,0.991454826880019,0.00660725569045436,0.132010704645384
"NNK/S",10,9.3e+14,0.991639919324142,0.00653743016049113,0.132010704645384
"NNK/S",10,9.4e+14,0.991819818695304,0.00646905640874583,0.132010704645384
"NNK/S",10,9.5e+14,0.99199470902819,0.00640208977730511,0.132010704645384
"NNK/S",10,9.6e+14,0.992164766372283,0.00633648741800429,0.132010704645384
"NNK/S",10,9.7e+14,0.992330159204188,0.00627220820174751,0.132010704645384
"NNK/S",10,9.8e+14,0.992491048815187,0.00620921263322481,0.132010704645384
"NNK/S",10,9.9e+14,0.992647589675741,0.00614746277065498,0.132010704645384
"NNN",6,1e+06,0.0127197249974972,0.598410668584981,0.248903300024649
"NNN",6,1100000,0.0139573619993949,0.596942174270414,0.248903300024649
"NNN",6,1200000,0.0151890641926483,0.59548575542391,0.248903300024649
"NNN",6,1300000,0.016414903075537,0.594041212860189,0.248903300024649
"NNN",6,1400000,0.0176349486024414,0.592608352422552,0.248903300024649
"NNN",6,1500000,0.0188492692319663,0.591186984816032,0.248903300024649
"NNN",6,1600000,0.0200579319731626,0.58977692544719,0.248903300024649
"NNN",6,1700000,0.0212610024299354,0.588377994270266,0.248903300024649
"NNN",6,1800000,0.022458544843722,0.586990015639393,0.248903300024649
"NNN",6,1900000,0.0236506221345188,0.585612818166598,0.248903300024649
"NNN",6,2e+06,0.0248372959403326,0.584246234585335,0.248903300024649
"NNN",6,2100000,0.0260186266551275,0.582890101619314,0.248903300024649
"NNN",6,2200000,0.027194673465335,0.581544259856367,0.248903300024649
"NNN",6,2300000,0.0283654943849913,0.58020855362716,0.248903300024649
"NNN",6,2400000,0.0295311462895644,0.578882830888517,0.248903300024649
"NNN",6,2500000,0.030691684948527,0.577566943111156,0.248903300024649
"NNN",6,2600000,0.031847165056731,0.576260745171664,0.248903300024649
"NNN",6,2700000,0.0329976402646375,0.574964095248498,0.248903300024649
"NNN",6,2800000,0.0341431632074492,0.573676854721869,0.248903300024649
"NNN",6,2900000,0.0352837855331954,0.572398888077322,0.248903300024649
"NNN",6,3e+06,0.036419557929813,0.571130062812863,0.248903300024649
"NNN",6,3100000,0.0375505301512664,0.569870249349481,0.248903300024649
"NNN",6,3200000,0.0386767510427481,0.568619320944923,0.248903300024649
"NNN",6,3300000,0.0397982685649977,0.567377153610582,0.248903300024649
"NNN",6,3400000,0.0409151298177766,0.566143626031373,0.248903300024649
"NNN",6,3500000,0.0420273810625342,0.564918619488468,0.248903300024649
"NNN",6,3600000,0.043135067744298,0.563702017784773,0.248903300024649
"NNN",6,3700000,0.0442382345128203,0.562493707173037,0.248903300024649
"NNN",6,3800000,0.0453369252430117,0.56129357628648,0.248903300024649
"NNN",6,3900000,0.0464311830546907,0.560101516071845,0.248903300024649
"NNN",6,4e+06,0.0475210503316763,0.558917419724763,0.248903300024649
"NNN",6,4100000,0.0486065687402506,0.557741182627353,0.248903300024649
"NNN",6,4200000,0.0496877792470167,0.556572702287956,0.248903300024649
"NNN",6,4300000,0.0507647221361751,0.555411878282921,0.248903300024649
"NNN",6,4400000,0.0518374370262424,0.554258612200362,0.248903300024649
"NNN",6,4500000,0.0529059628862335,0.553112807585812,0.248903300024649
"NNN",6,4600000,0.0539703380513284,0.551974369889689,0.248903300024649
"NNN",6,4700000,0.0550306002380441,0.55084320641651,0.248903300024649
"NNN",6,4800000,0.0560867865589294,0.54971922627579,0.248903300024649
"NNN",6,4900000,0.0571389335368019,0.548602340334549,0.248903300024649
"NNN",6,5e+06,0.0581870771185443,0.547492461171372,0.248903300024649
"NNN",6,5100000,0.0592312526884767,0.546389503031962,0.248903300024649
"NNN",6,5200000,0.06027149508132,0.545293381786128,0.248903300024649
"NNN",6,5300000,0.0613078385947669,0.544204014886153,0.248903300024649
"NNN",6,5400000,0.0623403170016747,0.543121321326494,0.248903300024649
"NNN",6,5500000,0.0633689635618926,0.542045221604752,0.248903300024649
"NNN",6,5600000,0.0643938110337387,0.540975637683885,0.248903300024649
"NNN",6,5700000,0.065414891685138,0.539912492955595,0.248903300024649
"NNN",6,5800000,0.0664322373044351,0.538855712204865,0.248903300024649
"NNN",6,5900000,0.0674458792108911,0.537805221575586,0.248903300024649
"NNN",6,6e+06,0.0684558482648782,0.536760948537252,0.248903300024649
"NNN",6,6100000,0.0694621748777815,0.535722821852672,0.248903300024649
"NNN",6,6200000,0.0704648890216189,0.534690771546659,0.248903300024649
"NNN",6,6300000,0.0714640202383878,0.53366472887568,0.248903300024649
"NNN",6,6400000,0.0724595976491504,0.532644626298408,0.248903300024649
"NNN",6,6500000,0.0734516499628638,0.53163039744716,0.248903300024649
"NNN",6,6600000,0.0744402054849657,0.530621977100188,0.248903300024649
"NNN",6,6700000,0.0754252921257241,0.529619301154784,0.248903300024649
"NNN",6,6800000,0.0764069374083574,0.528622306601181,0.248903300024649
"NNN",6,6900000,0.0773851684769336,0.527630931497213,0.248903300024649
"NNN",6,7e+06,0.0783600121040571,0.526645114943719,0.248903300024649
"NNN",6,7100000,0.0793314946983483,0.525664797060651,0.248903300024649
"NNN",6,7200000,0.0802996423117233,0.524689918963875,0.248903300024649
"NNN",6,7300000,0.081264480646482,0.523720422742629,0.248903300024649
"NNN",6,7400000,0.082226035062208,0.52275625143763,0.248903300024649
"NNN",6,7500000,0.0831843305824895,0.521797349019795,0.248903300024649
"NNN",6,7600000,0.0841393919014639,0.520843660369557,0.248903300024649
"NNN",6,7700000,0.0850912433901948,0.519895131256771,0.248903300024649
"NNN",6,7800000,0.0860399091028842,0.518951708321168,0.248903300024649
"NNN",6,7900000,0.086985412782927,0.51801333905335,0.248903300024649
"NNN",6,8e+06,0.0879277778688114,0.517079971776317,0.248903300024649
"NNN",6,8100000,0.088867027499871,0.516151555627489,0.248903300024649
"NNN",6,8200000,0.0898031845218931,0.515228040541223,0.248903300024649
"NNN",6,8300000,0.0907362714925868,0.514309377231799,0.248903300024649
"NNN",6,8400000,0.0916663106869163,0.513395517176868,0.248903300024649
"NNN",6,8500000,0.0925933241023035,0.512486412601342,0.248903300024649
"NNN",6,8600000,0.0935173334637026,0.511582016461706,0.248903300024649
"NNN",6,8700000,0.094438360228552,0.510682282430757,0.248903300024649
"NNN",6,8800000,0.0953564255916069,0.509787164882738,0.248903300024649
"NNN",6,8900000,0.0962715504896554,0.508896618878856,0.248903300024649
"NNN",6,9e+06,0.0971837556061227,0.508010600153193,0.248903300024649
"NNN",6,9100000,0.0980930613755656,0.507129065098962,0.248903300024649
"NNN",6,9200000,0.0989994879880614,0.506251970755138,0.248903300024649
"NNN",6,9300000,0.0999030553934941,0.505379274793412,0.248903300024649
"NNN",6,9400000,0.10080378330574,0.504510935505494,0.248903300024649
"NNN",6,9500000,0.101701691206759,0.503646911790727,0.248903300024649
"NNN",6,9600000,0.102596798350585,0.502787163144021,0.248903300024649
"NNN",6,9700000,0.103489123767235,0.501931649644085,0.248903300024649
"NNN",6,9800000,0.104378686266522,0.501080331941953,0.248903300024649
"NNN",6,9900000,0.105265504441782,0.500233171249801,0.248903300024649
"NNN",6,1e+07,0.106149596673518,0.499390129330034,0.248903300024649
"NNN",6,1.1e+07,0.114844490536249,0.491178203206726,0.248903300024649
"NNN",6,1.2e+07,0.123285556009072,0.483339799751803,0.248903300024649
"NNN",6,1.3e+07,0.13148815359617,0.475844309768856,0.248903300024649
"NNN",6,1.4e+07,0.139466137910543,0.468664809119213,0.248903300024649
"NNN",6,1.5e+07,0.147232063928491,0.461777477264279,0.248903300024649
"NNN",6,1.6e+07,0.154797357208742,0.45516112789731,0.248903300024649
"NNN",6,1.7e+07,0.162172455646057,0.448796826458952,0.248903300024649
"NNN",6,1.8e+07,0.16936692849312,0.442667575734603,0.248903300024649
"NNN",6,1.9e+07,0.17638957704803,0.43675805533905,0.248903300024649
"NNN",6,2e+07,0.18324852041851,0.431054404251764,0.248903300024649
"NNN",6,2.1e+07,0.189951269036949,0.425544038043395,0.248903300024649
"NNN",6,2.2e+07,0.196504788043136,0.420215494282164,0.248903300024649
"NNN",6,2.3e+07,0.20291555222558,0.415058301002344,0.248903300024649
"NNN",6,2.4e+07,0.209189593883426,0.410062864178249,0.248903300024649
"NNN",6,2.5e+07,0.215332544714584,0.405220370962779,0.248903300024649
"NNN",6,2.6e+07,0.22134967263408,0.400522706081995,0.248903300024649
"NNN",6,2.7e+07,0.227245914266818,0.39596237927159,0.248903300024649
"NNN",6,2.8e+07,0.233025903731226,0.391532462030597,0.248903300024649
"NNN",6,2.9e+07,0.238693998227495,0.387226532276721,0.248903300024649
"NNN",6,3e+07,0.244254300860872,0.383038625734626,0.248903300024649
"NNN",6,3.1e+07,0.249710681062585,0.378963193087075,0.248903300024649
"NNN",6,3.2e+07,0.25506679291529,0.374995062079512,0.248903300024649
"NNN",6,3.3e+07,0.260326091644035,0.371129403899405,0.248903300024649
"NNN",6,3.4e+07,0.265491848495625,0.367361703258682,0.248903300024649
"NNN",6,3.5e+07,0.27056716419756,0.363687731695596,0.248903300024649
"NNN",6,3.6e+07,0.275554981161127,0.360103523685101,0.248903300024649
"NNN",6,3.7e+07,0.280458094570884,0.356605355207258,0.248903300024649
"NNN",6,3.8e+07,0.285279162483871,0.353189724473575,0.248903300024649
"NNN",6,3.9e+07,0.290020715045892,0.349853334553434,0.248903300024649
"NNN",6,4e+07,0.294685162918545,0.346593077678287,0.248903300024649
"NNN",6,4.1e+07,0.29927480499903,0.343406021031282,0.248903300024649
"NNN",6,4.2e+07,0.303791835504772,0.340289393855455,0.248903300024649
"NNN",6,4.3e+07,0.308238350486277,0.337240575735202,0.248903300024649
"NNN",6,4.4e+07,0.312616353824223,0.334257085924279,0.248903300024649
"NNN",6,4.5e+07,0.316927762760345,0.33133657360932,0.248903300024649
"NNN",6,4.6e+07,0.321174413006097,0.328476809011515,0.248903300024649
"NNN",6,4.7e+07,0.325358063468189,0.325675675240741,0.248903300024649
"NNN",6,4.8e+07,0.329480400625864,0.322931160826598,0.248903300024649
"NNN",6,4.9e+07,0.333543042591059,0.320241352859528,0.248903300024649
"NNN",6,5e+07,0.337547542879302,0.317604430682841,0.248903300024649
"NNN",6,5.1e+07,0.341495393916362,0.315018660083084,0.248903300024649
"NNN",6,5.2e+07,0.345388030303097,0.312482387931998,0.248903300024649
"NNN",6,5.3e+07,0.349226831858734,0.309994037238358,0.248903300024649
"NNN",6,5.4e+07,0.353013126460802,0.30755210257246,0.248903300024649
"NNN",6,5.5e+07,0.356748192698211,0.305155145829911,0.248903300024649
"NNN",6,5.6e+07,0.360433262352372,0.302801792304847,0.248903300024649
"NNN",6,5.7e+07,0.36406952271987,0.300490727045715,0.248903300024649
"NNN",6,5.8e+07,0.367658118788969,0.298220691469477,0.248903300024649
"NNN",6,5.9e+07,0.371200155281086,0.295990480212466,0.248903300024649
"NNN",6,6e+07,0.374696698567396,0.293798938198243,0.248903300024649
"NNN",6,6.1e+07,0.378148778469821,0.291644957904698,0.248903300024649
"NNN",6,6.2e+07,0.381557389954857,0.289527476814303,0.248903300024649
"NNN",6,6.3e+07,0.384923494727967,0.287445475032953,0.248903300024649
"NNN",6,6.4e+07,0.388248022735604,0.285397973064133,0.248903300024649
"NNN",6,6.5e+07,0.391531873581366,0.2833840297264,0.248903300024649
"NNN",6,6.6e+07,0.3947759178622,0.281402740203195,0.248903300024649
"NNN",6,6.7e+07,0.397980998430157,0.27945323421502,0.248903300024649
"NNN",6,6.8e+07,0.401147931584694,0.277534674304848,0.248903300024649
"NNN",6,6.9e+07,0.404277508200164,0.275646254228427,0.248903300024649
"NNN",6,7e+07,0.407370494792767,0.273787197441881,0.248903300024649
"NNN",6,7.1e+07,0.410427634530885,0.271956755679598,0.248903300024649
"NNN",6,7.2e+07,0.413449648192439,0.270154207616019,0.248903300024649
"NNN",6,7.3e+07,0.416437235072649,0.268378857605436,0.248903300024649
"NNN",6,7.4e+07,0.419391073845278,0.266630034494421,0.248903300024649
"NNN",6,7.5e+07,0.422311823380272,0.264907090501884,0.248903300024649
"NNN",6,7.6e+07,0.425200123520452,0.263209400162217,0.248903300024649
"NNN",6,7.7e+07,0.428056595819739,0.26153635932728,0.248903300024649
"NNN",6,7.8e+07,0.430881844245229,0.259887384223354,0.248903300024649
"NNN",6,7.9e+07,0.433676455845247,0.258261910559459,0.248903300024649
"NNN",6,8e+07,0.436441001385382,0.256659392683719,0.248903300024649
"NNN",6,8.1e+07,0.43917603595435,0.255079302784692,0.248903300024649
"NNN",6,8.2e+07,0.441882099541435,0.253521130134836,0.248903300024649
"NNN",6,8.3e+07,0.444559717587094,0.251984380373446,0.248903300024649
"NNN",6,8.4e+07,0.447209401508252,0.250468574826648,0.248903300024649
"NNN",6,8.5e+07,0.449831649199697,0.248973249862149,0.248903300024649
"NNN",6,8.6e+07,0.452426945512868,0.24749795627665,0.248903300024649
"NNN",6,8.7e+07,0.454995762713293,0.246042258713952,0.248903300024649
"NNN",6,8.8e+07,0.45753856091781,0.244605735111938,0.248903300024649
"NNN",6,8.9e+07,0.460055788512659,0.243187976176716,0.248903300024649
"NNN",6,9e+07,0.462547882553456,0.241788584882354,0.248903300024649
"NNN",6,9.1e+07,0.465015269147991,0.240407175994718,0.248903300024649
"NNN",6,9.2e+07,0.467458363822751,0.239043375618042,0.248903300024649
"NNN",6,9.3e+07,0.469877571873998,0.237696820762936,0.248903300024649
"NNN",6,9.4e+07,0.472273288704184,0.236367158934635,0.248903300024649
"NNN",6,9.5e+07,0.474645900144453,0.235054047740356,0.248903300024649
"NNN",6,9.6e+07,0.476995782763918,0.23375715451472,0.248903300024649
"NNN",6,9.7e+07,0.479323304166364,0.232476155962243,0.248903300024649
"NNN",6,9.8e+07,0.481628823275009,0.231210737815981,0.248903300024649
"NNN",6,9.9e+07,0.48391269060588,0.229960594511455,0.248903300024649
"NNN",6,1e+08,0.486175248530381,0.228725428875057,0.248903300024649
"NNN",6,1.1e+08,0.50769878576624,0.217137605990937,0.248903300024649
"NNN",6,1.2e+08,0.527416106184426,0.206772961408632,0.248903300024649
"NNN",6,1.3e+08,0.545567074690382,0.197436028256937,0.248903300024649
"NNN",6,1.4e+08,0.562347873447772,0.188972508105907,0.248903300024649
"NNN",6,1.5e+08,0.577921001928047,0.181258684560718,0.248903300024649
"NNN",6,1.6e+08,0.592422554798683,0.174194006342343,0.248903300024649
"NNN",6,1.7e+08,0.605967626459582,0.167695769672176,0.248903300024649
"NNN",6,1.8e+08,0.618654395736107,0.161695228232932,0.248903300024649
"NNN",6,1.9e+08,0.630567261378172,0.156134696533123,0.248903300024649
"NNN",6,2e+08,0.641779282411685,0.150965358743028,0.248903300024649
"NNN",6,2.1e+08,0.652354101093022,0.146145587666116,0.248903300024649
"NNN",6,2.2e+08,0.662347475141567,0.141639638618912,0.248903300024649
"NNN",6,2.3e+08,0.671808511027512,0.137416622889511,0.248903300024649
"NNN",6,2.4e+08,0.680780665806158,0.133449692460905,0.248903300024649
"NNN",6,2.5e+08,0.689302567805948,0.129715386311972,0.248903300024649
"NNN",6,2.6e+08,0.697408694133858,0.126193101663796,0.248903300024649
"NNN",6,2.7e+08,0.705129933972102,0.122864662826627,0.248903300024649
"NNN",6,2.8e+08,0.712494060010046,0.11971396700157,0.248903300024649
"NNN",6,2.9e+08,0.719526125408235,0.116726691283955,0.248903300024649
"NNN",6,3e+08,0.726248799960517,0.113890048731118,0.248903300024649
"NNN",6,3.1e+08,0.732682656278387,0.111192584058184,0.248903300024649
"NNN",6,3.2e+08,0.738846414636905,0.108624001563389,0.248903300024649
"NNN",6,3.3e+08,0.744757153427425,0.106175019436501,0.248903300024649
"NNN",6,3.4e+08,0.750430490838115,0.103837245796299,0.248903300024649
"NNN",6,3.5e+08,0.755880742340239,0.101603072726659,0.248903300024649
"NNN",6,3.6e+08,0.761121057730879,0.0994655853016697,0.248903300024649
"NNN",6,3.7e+08,0.766163540822153,0.0974184831569125,0.248903300024649
"NNN",6,3.8e+08,0.771019354336178,0.0954560126126228,0.248903300024649
"NNN",6,3.9e+08,0.775698812135963,0.0935729077117689,0.248903300024649
"NNN",6,4e+08,0.780211460573615,0.0917643388224562,0.248903300024649
"NNN",6,4.1e+08,0.784566150452268,0.0900258676848914,0.248903300024649
"NNN",6,4.2e+08,0.788771100864041,0.0883534079702111,0.248903300024649
"NNN",6,4.3e+08,0.792833955973159,0.0867431905708662,0.248903300024649
"NNN",6,4.4e+08,0.796761835653235,0.0851917329670083,0.248903300024649
"NNN",6,4.5e+08,0.800561380754368,0.0836958121159238,0.248903300024649
"NNN",6,4.6e+08,0.804238793664263,0.0822524403963315,0.248903300024649
"NNN",6,4.7e+08,0.807799874734001,0.0808588442096823,0.248903300024649
"NNN",6,4.8e+08,0.811250055060277,0.0795124448991859,0.248903300024649
"NNN",6,4.9e+08,0.814594426049297,0.0782108416962827,0.248903300024649
"NNN",6,5e+08,0.817837766130948,0.0769517964454048,0.248903300024649
"NNN",6,5.1e+08,0.820984564943789,0.0757332198925142,0.248903300024649
"NNN",6,5.2e+08,0.824039045270257,0.0745531593521887,0.248903300024649
"NNN",6,5.3e+08,0.827005182966337,0.0734097875928632,0.248903300024649
"NNN",6,5.4e+08,0.829886725099684,0.0723013928009619,0.248903300024649
"NNN",6,5.5e+08,0.832687206484158,0.0712263695026839,0.248903300024649
"NNN",6,5.6e+08,0.835409964776242,0.070183210337638,0.248903300024649
"NNN",6,5.7e+08,0.838058154279333,0.0691704985917634,0.248903300024649
"NNN",6,5.8e+08,0.840634758584992,0.0681869014083677,0.248903300024649
"NNN",6,5.9e+08,0.843142602165528,0.0672311636059488,0.248903300024649
"NNN",6,6e+08,0.845584361019459,0.0663021020399709,0.248903300024649
"NNN",6,6.1e+08,0.847962572460163,0.0653986004531388,0.248903300024649
"NNN",6,6.2e+08,0.850279644128221,0.0645196047651268,0.248903300024649
"NNN",6,6.3e+08,0.852537862299313,0.0636641187582982,0.248903300024649
"NNN",6,6.4e+08,0.854739399551938,0.0628312001208311,0.248903300024649
"NNN",6,6.5e+08,0.856886321852532,0.062019956812926,0.248903300024649
"NNN",6,6.6e+08,0.858980595109663,0.0612295437255127,0.248903300024649
"NNN",6,6.7e+08,0.861024091243733,0.0604591596041579,0.248903300024649
"NNN",6,6.8e+08,0.86301859381399,0.0597080442137652,0.248903300024649
"NNN",6,6.9e+08,0.86496580324054,0.0589754757222085,0.248903300024649
"NNN",6,7e+08,0.866867341655375,0.058260768283293,0.248903300024649
"NNN",6,7.1e+08,0.868724757413183,0.0575632698014289,0.248903300024649
"NNN",6,7.2e+08,0.87053952928979,0.0568823598621715,0.248903300024649
"NNN",6,7.3e+08,0.872313070393472,0.0562174478143505,0.248903300024649
"NNN",6,7.4e+08,0.874046731812069,0.0555679709909047,0.248903300024649
"NNN",6,7.5e+08,0.875741806016714,0.0549333930567832,0.248903300024649
"NNN",6,7.6e+08,0.877399530041141,0.0543132024733835,0.248903300024649
"NNN",6,7.7e+08,0.87902108845384,0.0537069110699868,0.248903300024649
"NNN",6,7.8e+08,0.880607616138809,0.0531140527135386,0.248903300024649
"NNN",6,7.9e+08,0.882160200899286,0.0525341820689164,0.248903300024649
"NNN",6,8e+08,0.883679885897618,0.0519668734425412,0.248903300024649
